Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Tunisia,TUN,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,,,,,,79000000,79000000,79000000,109300000,118100000,127400000,138000000,155600000,174400000,204700000,254500000,293100000,354700000,406100000,444400000,512200000,615700000,793800000,959000000,1081800000,1196000000,1272800000,1361800000,1436200000,1655500000,1769100000,1993300000,2193100000,2383899900,2582200000,2777600000,2965000000,3748400000,4078800000,4429300000,4906900000,5260900000,5667800000,6084600000,6572400000,7084300000,7645500000,8230100000,8917000000,9758700000,10477800000,11609000000,12818200000,14010300000,15116700000,16551300000,18400500000,20113800000,21002600000,23360600000,
Tunisia,TUN,Logistics performance index: Efficiency of customs clearance process (1=low to 5=high),LP.LPI.CUST.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.83,,,2.43,,3.12,,2.015987,,1.963889,,2.38,,
Tunisia,TUN,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,119500000,110300000,115700000,125400000,128800000,119900000,140900000,149500000,159500000,171960000,183870000,217440000,310870000,425590000,925870000,856020000,787820000,924460000,1110540000,1788840000,2233890000,2463710000,1976280000,1776390000,2150660000,1731040000,1729940000,2134990000,2392876000,2933823969,3551584422,4085026304,4043885460,3804280650,4640695629,5782205435,5516532801,5762749177,5742181732,7266615833,5995983826,6609064341,6798985641,8026816523,9376247725,10092752685,11366398744,14789215702,18599894273,13968759438,15847389862,17160304720,16297860346,16335956802,16012783190,13441843074,12893176959,14203923880,15534658170,15171718312,
Tunisia,TUN,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,0.019511844851789,0.027885157055566,0.144357616408393,0.114992998096932,6.39359635374688,14.8592772295102,19.8846871425487,26.0268904807932,27.2255232753548,27.7956332365324,27.1091669779666,31.8359589628907,35.9075036452529,43.5959106783236,42.3552323287921,41.8856295327202,38.4945956682373,48.5830066732999,52.4882786758428,54.015416759458,45.9359304394782,45.5049326404699,44.2869195546124,42.1831888667166,24.2689657545322,23.6203459858783,,,17.2759492166608,14.318603127346,15.1006878334975,11.464691497188,9.47779972637927,8.46757485226644,10.5068542518327,9.07238272997987,6.43503899084677,7.16274487264385,12.0878012010152,9.23624419584617,9.35398364910013,10.0082146574565,9.57818211201145,12.9344851365638,12.9823968293614,16.1951851664617,17.3145508909573,13.6321773407859,14.1724449226143,14.5522466365588,16.7803635072681,15.2132858090942,13.1860682755233,7.20969742278429,5.64497596857915,5.96058179185171,5.68962543572202,5.52195864415928,
Tunisia,TUN,Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports),TM.VAL.MRCH.R5.ZS,1.88383045525903,1.37180700094607,1.90520446096654,1.44339197113216,0.72289156626506,1.42218610321008,1.80072028811525,2.02754399387911,1.2396694214876,1.20697532744441,1.70155785623306,0.872580179138977,1.14577671486031,0.606175966733531,0.779078693124167,0.809799347367976,1.25985282093213,0.542620363062352,0.522486242295921,0.731719416608791,0.344802143165255,0.255818084917392,0.21540661707765,0.514828122486191,0.25093907808652,0.31482448714947,0.229193023280264,0.236836540494819,0.359017369189979,0.190245482805961,0.54062389696521,0.532281355172361,0.378945200212785,0.252096255303958,0.351030269443788,0.288709833032366,0.511700393533324,0.778048226554024,0.615387682464944,0.658851397461093,0.822180111756845,0.839747561677546,1.05558605797443,0.999946200929582,1.12225711455596,1.00756978318253,0.947596738818598,1.01827086179943,1.06667771711703,1.35868553070578,1.44986065373131,1.68254152019531,1.75608492423037,1.50718793747023,1.370693296277,1.3787858575374,1.62443106218688,1.65967978039833,1.76164405026224,1.71098208535375,
Tunisia,TUN,Import unit value index (2000 = 100),TM.UVI.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,89,83,76,72,70,70,75,80,84,84,98,99,107,102,105,119,120,113,112,110,100,96.94322516,95.97633073,103.8878167,113.0821214,121.7448077,131.5151065,142.3856128,162.0171397,148.3201581,159.7278118,183.6278843,182.5022453,179.8158123,179.6230021,161.2834936,156.8403123,169.0873376,182.5664873,176.4576966,
Tunisia,TUN,"Binding coverage, all products (%)",TM.TAX.MRCH.BC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.91,,,58.6,,58.6,,58.6,58,58,58,58,,58.5,58.51,58.51,58.52,58.25,58.25,,58.25,58.25,,,,
Tunisia,TUN,"International tourism, receipts for passenger transport items (current US$)",ST.INT.TRNR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308000000,307000000,315000000,323000000,291000000,295000000,310000000,308000000,352000000,462000000,657000000,724000000,798000000,956000000,751000000,832000000,615000000,704000000,672000000,683000000,488000000,470000000,477000000,579000000,567000000,
Tunisia,TUN,"Completeness of birth registration, male (%)",SP.REG.BRTH.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,,,,,,,,
Tunisia,TUN,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.497329167070902,0.512013013112413,0.530338198058292,0.545753165815214,0.550110826878491,0.539206149736838,0.530974059203951,0.514929031704694,0.499002653279801,0.491238077053683,0.493813440899623,0.515833009612954,0.540691245368181,0.562321788735667,0.575108732619426,0.579179027444884,0.583946473120039,0.581478547774963,0.577831724927291,0.578923891313836,0.586874861714919,0.603153893531493,0.618374062717297,0.635027860129152,0.662946117141502,0.713137151580011,0.774732659783978,0.843972763472177,0.903039498800842,0.931493599170581,0.924506318539771,0.894019873804262,0.841773895504042,0.791535333486797,0.772211685371325,0.798851778040797,0.864080458050891,0.958832305659082,1.06633628861613,1.1650288703642,1.24657201388866,1.28315491777607,1.29912529247157,1.31173957616189,1.33915805119815,1.38791606592171,1.43613362302095,1.49381899475016,1.54764243935996,1.57964428592966,1.58349005182506,1.56133816488512,1.52054146246248,1.47446868353374,1.43487235253688,1.40632009449934,1.3714218992948,1.34528269382026,1.32750202196633,1.31504420505072,
Tunisia,TUN,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,3.46411017221853,3.53827093943134,3.6015414333397,3.62967576726448,3.61870546695267,3.58322773550944,3.49877044816821,3.42673560977907,3.36731090133306,3.32120444567439,3.28858235228748,3.27134858827084,3.26219437531907,3.26128224834443,3.26692710910691,3.27766513618691,3.28569140376071,3.29749732439247,3.31499327137287,3.34078055937772,3.37470209219671,3.42670981676999,3.49803722409306,3.58225847691456,3.65831403298267,3.70673779477513,3.73266322558714,3.72006764182075,3.66778904302992,3.58941416647234,3.50096458809114,3.38584897754334,3.28051312419289,3.19123297248524,3.11896675117493,3.0656788601966,3.01749742094238,2.97485761419329,2.9633560496034,3.02564140659402,3.18628854643571,3.45284289978884,3.80929411786057,4.20252515079453,4.56035023183901,4.84411471594327,5.04796293054456,5.18923636261949,5.28905847153366,5.38434800221122,5.49787263251049,5.61094045161027,5.73356593100331,5.85210090830712,5.9461371218079,6.00469970366098,5.98971170235387,5.95645248521187,5.90874738574931,5.85307296679188,
Tunisia,TUN,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,52.5455760997675,52.4445926073038,52.1144523083629,51.5263214531288,50.8069484295129,50.145383228086,49.7811363394387,49.79494497529,50.0406677077819,50.323202026342,50.5432302516001,50.9192117254605,51.2211423802697,51.4847762515342,51.7766649091901,52.121188674567,52.425256295066,52.7435978573641,53.0756930354689,53.4117250740747,53.7472019213395,54.1007479594204,54.5023672893319,54.9247014617205,55.3253341518542,55.6791032208647,56.0339480311746,56.3473365128916,56.6588472035874,57.0214143202875,57.4580881717099,57.8774407933702,58.3920887292977,58.9722203577428,59.5651456724237,60.1424428791036,60.7126617840498,61.2370296714057,61.7607971760013,62.3367104499121,62.9818406730961,63.6372456743556,64.3538483037708,65.0967800769831,65.8134637887457,66.4676868902476,67.0702180126078,67.6102042029049,68.0792330175,68.4638605591098,68.7489404648246,68.8147146247902,68.7721130445437,68.6408115019146,68.4503553517038,68.2178660198288,67.8857857203942,67.5897102245368,67.3085900945631,67.0184788495304,
Tunisia,TUN,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,17.0610079524639,17.4574307614468,17.8137965997575,18.1208381134422,18.3251952994025,18.4103014401615,18.5444665015816,18.3016129425585,17.8220055107214,17.311278173682,16.9377103859634,16.532708090543,16.2744259558925,16.1435330968906,16.0661914881748,15.9868605000818,15.9364557346644,15.8817210152595,15.8098618933284,15.7249293356769,15.6412792161853,15.5791978113957,15.3943046281355,15.1338597635569,14.8544521025756,14.5980573769156,14.3567248907488,14.1149600953557,13.8619199548695,13.5639557899812,13.2039090326828,12.8291545864834,12.3471832277673,11.8036563517659,11.2611738280081,10.7558802438344,10.2360168922933,9.8252321228115,9.49529111230797,9.20265299477151,8.920433906137,8.72425992168646,8.54177299628617,8.3775921176974,8.25135395416749,8.1803126463559,8.17411524943409,8.17846674405951,8.20702113677708,8.27880792079811,8.40735858140049,8.60479035424277,8.85148319941542,9.1100024081812,9.31696745166437,9.43517299796125,9.56758477454781,9.49229633039571,9.27702229780511,9.02100386686398,
Tunisia,TUN,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,,,,,,,,,,,,,,,,,,,31.4,,,,,41.1,,,,,49.8,,,,,,,60,,,,,65.5,62.6,,,,,60.2,,,,,,62.5,,,,,,50.7,,
Tunisia,TUN,Net migration,SM.POP.NETM,,,-142495,,,,,-96523,,,,,-97065,,,,,-72068,,,,,85582,,,,,48999,,,,,140341,,,,,-39804,,,,,-143045,,,,,-40641,,,,,-150000,,,,,-20000,,,
Tunisia,TUN,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.35000038146973,,,28.6399993896484,,,,,,,,14.2700004577637,12.9799995422363,11.4300003051758,10.5500001907349,10.4099998474121,9.23999977111816,12.4099998474121,12.1599998474121,9.90999984741211,,8.85000038146973,8.60999965667725,8.3100004196167,,,
Tunisia,TUN,"Part time employment, female (% of total female employment)",SL.TLF.PART.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5699996948242,,,,,,,,,,
Tunisia,TUN,"Labor force with advanced education, male (% of male working-age population with advanced education)",SL.TLF.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.1600036621094,72.5199966430664,72.6699981689453,72.2099990844727,73.4400024414063,74.2099990844727,75.8199996948242,68.5299987792969,67.1999969482422,,73.0899963378906,71.0199966430664,72.5699996948242,,,
Tunisia,TUN,"Children in employment, work only, female (% of female children in employment, ages 7-14)",SL.TLF.0714.WK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2,,,,,,,,
Tunisia,TUN,"Children in employment, self-employed (% of children in employment, ages 7-14)",SL.SLF.0714.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,TUN,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.3499984741211,70.620002746582,70.629997253418,70.5999984741211,70.25,70.2600021362305,70.1500015258789,70.0599975585938,70.0500030517578,69.9499969482422,69.8300018310547,69.4800033569336,69.3499984741211,69.2900009155273,69.120002746582,68.2600021362305,69.9800033569336,70.2600021362305,70.129997253418,68.5299987792969,71.2300033569336,71.4700012207031,72.129997253418,73.0199966430664,73.8099975585938,74.0699996948242,74.3899993896484,74.620002746582,74.8399963378906,
Tunisia,TUN,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.70000004768372,2.69000005722046,2.6800000667572,2.74000000953674,2.89000010490417,3.00999999046326,3.24000000953674,3.42000007629395,3.65000009536743,3.95000004768372,4.17999982833862,4.46000003814697,4.65999984741211,4.94000005722046,5.23999977111816,5.46999979019165,5.07000017166138,5.80999994277954,6.01999998092651,6.73999977111816,5.84000015258789,6.92000007629395,7.11999988555908,6.92000007629395,6.67999982833862,6.57999992370605,6.38000011444092,6.34999990463257,6.23000001907349,
Tunisia,TUN,"Survey mean consumption or income per capita, total population (2011 PPP $ per day)",SI.SPR.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,TUN,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,13.2,,,,,10,,,,,10.6,,,,,6.5,,,,,4,,,,,2.3,,,,,0.6,,,,,
Tunisia,TUN,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.42358398,127.35237885,139.60749817,152.92042542,167.74554443,178.21089172,193.43199158,212.6365509,222.70046997,237.93916321,253.38285828,271.18344116,288.11248779,295.51348877,296.49645996,321.44073486,327.87887573,342.04385376,354.78317261,,
Tunisia,TUN,Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.25.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.176252657547593,,,,,,,,,,,,,,,2.68070340156555,,,,,2.66474008560181,,,,,
Tunisia,TUN,"Prevalence of severe wasting, weight for height, male (% of children under 5)",SH.SVR.WAST.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,,,,,,2.1,,,,,,0.9,,
Tunisia,TUN,"People using safely managed sanitation services, rural (% of rural population)",SH.STA.SMSS.RU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,TUN,"Prevalence of underweight, weight for age, male (% of children under 5)",SH.STA.MALN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,,,,,,3.2,,,,,,1.8,,
Tunisia,TUN,"Mortality rate attributed to household and ambient air pollution, age-standardized, male (per 100,000 male population)",SH.STA.AIRP.MA.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,,,,
Tunisia,TUN,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.1,,,,,0.125,,,,,0.169,,,,,0.169,,,,,0.271,0.275,,,,,0.461,,,,0.5367,0.5339,0.592,0.5977,0.5959,0.6537,0.6665,0.688,0.717,0.7436,0.7668,0.793,0.8068,0.8234,1.33,0.9322,,1.0242,1.1074,,1.222,,,,1.2769,1.3108,1.2834,1.3025,,,
Tunisia,TUN,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
Tunisia,TUN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,,,269.7,257.2,245.3,233.7,222.1,210.6,199.6,188.9,179,169.6,160.5,151.5,142.7,133.8,125.2,116.7,108.8,101.7,95.2,89.4,84.1,79.3,74.8,70.7,66.9,63.5,60.5,57.8,55.3,52.9,50.5,48.1,45.5,42.8,40,37.3,34.6,32.1,29.9,27.8,26.1,24.5,23.2,22,21,20.2,19.4,18.9,18.4,18,17.7,17.5,17.3,17.2,17.1,17.1,17,16.9,
Tunisia,TUN,Number of deaths ages 5-9 years,SH.DTH.0509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794,760,728,694,660,624,591,557,522,489,458,430,405,383,362,343,326,312,301,292,285,280,278,277,279,283,289,298,308,316,
Tunisia,TUN,"Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",SG.TIM.UWRK.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.70833,,,,,,,,,,,,,,
Tunisia,TUN,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.5999984741211,81.5340728759766,,87.5739593505859,,,,,,,,,,93.4660720825195,,,,,,,,
Tunisia,TUN,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,TUN,"Trained teachers in lower secondary education, female (% of female teachers)",SE.SEC.TCAQ.LO.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,,
Tunisia,TUN,"Pupil-teacher ratio, lower secondary",SE.SEC.ENRL.LO.TC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.89057,24.42678,24.42673,24.47359,20.52475,18.67177,,,,,15.94538,15.14807,,,,,,,13.42738,13.62578,,
Tunisia,TUN,"Lower secondary completion rate, male (% of relevant age group)",SE.SEC.CMPT.LO.MA.ZS,,,,,,,,,,,,,,,,,,,,20.4419708251953,21.7009105682373,23.5687007904053,22.1318206787109,27.2861099243164,34.728630065918,33.7374382019043,35.3140983581543,35.575080871582,38.208381652832,,37.0649299621582,47.9508285522461,44.8988494873047,47.3318710327148,50.6932983398438,51.5862197875977,52.4118804931641,55.3552398681641,,,,,,,63.7699508666992,62.3077087402344,60.171630859375,,63.8199806213379,70.8740310668945,66.2957000732422,,,61.5606689453125,63.905590057373,63.0081481933594,,64.220573425293,68.1533813476563,,
Tunisia,TUN,"Trained teachers in primary education, female (% of female teachers)",SE.PRM.TCAQ.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,,
Tunisia,TUN,"Net intake rate in grade 1, female (% of official school-age population)",SE.PRM.NINT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.15002,86.94825,,90.68538,,89.15126,90.42426,91.37219,91.94107,91.39935,91.7537,92.49962,,,,,93.46823,93.88588,,
Tunisia,TUN,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.7651405334473,,63.1616592407227,64.2752380371094,64.6999130249023,,,,65.8113632202148,,,,
Tunisia,TUN,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,0.66074001789093,0.654749989509583,0.655489981174469,0.649680018424988,0.653190016746521,0.664979994297028,0.668420016765594,0.681729972362518,0.701619982719421,0.712350010871887,0.735360026359558,0.761600017547607,0.781759977340698,0.805769979953766,0.820060014724731,0.835470020771027,0.839420020580292,0.845000028610229,0.858560025691986,0.870360016822815,0.882470011711121,0.893540024757385,0.906669974327087,0.916750013828278,0.927190005779266,0.938040018081665,0.946850001811981,0.951030015945435,0.957180023193359,0.963069975376129,0.973169982433319,0.977850019931793,0.982389986515045,0.984730005264282,0.985859990119934,0.98565000295639,0.985230028629303,0.988030016422272,0.994870007038116,0.996079981327057,0.998369991779327,1.00481998920441,0.99848997592926,1.00071001052856,1.00042998790741,1.00265002250671,0.99575001001358,0.991370022296906,,
Tunisia,TUN,Benefit incidence of social insurance programs to poorest quintile (% of total social insurance benefits),per_si_allsi.ben_q1_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,TUN,Benefit incidence of unemployment benefits and ALMP to poorest quintile (% of total U/ALMP benefits),per_lm_alllm.ben_q1_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,TUN,Taxes less subsidies on products (current US$),NY.TAX.NIND.CD,,,,,,122857142.857143,141142857.142857,144190476.190476,147428571.428571,177523809.52381,195047619.047619,219927328.361063,287151540.557535,371679316.888046,441237113.402062,510564255.530698,591417910.447761,751748251.748252,859923113.887554,1020910209.10209,1176586811.55841,1055690562.98096,977992212.629084,1225103123.15852,1057286302.78064,1066027561.41402,1154659949.62217,1202365150.23531,1275005828.86454,1137469714.52649,1396250000,1631847826.08696,2067729534.14744,1946099432.10123,2036971233.68921,2310563603.67981,2471337579.61783,2257346957.22941,2487924826.5566,2640026976.90103,2515211205.95316,2597622853.96539,2549834704.93072,2881645324.02018,3125491770.37334,2965931863.72745,3001502629.6018,3130560324.64492,3183751318.88645,3821373028.21595,3573005449.21056,2425770706.0662,2120750368.14137,2370412999.32295,3415114566.7668,3182417414.35563,3444664804.46927,3005071505.3319,2991986852.54449,2929614231.18866,
Tunisia,TUN,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28885854088.1979,30755618170.0199,33772199171.6817,34781307190.8724,36880432978.4215,38882569477.9201,42204453534.4173,45486541507.582,48394991685.0589,52086075567.0919,55482145963.393,59027355538.6916,60767940058.4285,65012620775.337,70781548456.1259,74688150400.8954,81387058366.0479,88448511849.4509,93552043505.0515,98192793637.6815,102937036777.429,103048392300.402,106139515924.993,107073102533.151,111432879156.612,110536919999.913,113664872520.447,117404469799.969,123145788072.218,126888352880.906,
Tunisia,TUN,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,1592.51256777518,1614.49629390218,1583.16523260889,1710.19382199236,1752.27068734745,1794.10187074591,1940.45779848328,2235.07332171938,2172.00255188107,2295.76550246566,2405.28500168113,2536.64726626456,2564.02578393622,2666.02906429229,2772.22656951907,2901.60656375024,2978.79567977377,2880.84611756733,2930.17321791334,3012.66557537416,3098.45400713873,2977.15026008738,3101.22044178634,3032.72916674069,3016.83886648115,3184.64954062459,3236.21808011218,3413.49223071977,3416.03716354333,3457.01891052503,3477.25391265126,3668.67645948028,3815.67452602803,3949.96998377578,4143.92538977123,4296.74506996555,4420.89907363796,4444.2693636298,4618.62147228277,4868.93211991646,4996.56504535425,5209.91051653264,5503.63024693718,5676.4289616151,5787.35980734382,5928.82495220608,5757.43102697107,5929.56652907412,6041.06601042952,6158.5792394082,6167.06608411183,6170.14624804471,6217.19984085284,6310.13512602112,6305.34120801524,
Tunisia,TUN,Gross value added at basic prices (GVA) (constant LCU),NY.GDP.FCST.KN,,,,,,6622782000,6756368600,6796644800,7615674300,7827811300,8176536600,9104887400,10749450100,10586594900,11617510900,12528100500,13300099100,13487970900,14391054700,15381444900,16697545700,17810516200,17722459200,18551995400,19618434600,20726901800,20388182900,21754067100,21769326800,22238378900,23982506600,24967393400,26862618900,27359940300,28115929200,28747337500,30933250800,32684883300,34368186700,36511731400,37918231100,39333054800,39932671200,41896585400,44614122200,46085383700,48592325000,52067970000,54221614300,55830996500,57940436100,57041607800,59258085300,60700065900,62105456000,62761624700,63349425800,64503650675.8223,66154934231.8052,66783259564.511,
Tunisia,TUN,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,,,,,,,,,,,,6.67701816074064,17.2118986246923,-3.74724969408375,8.99607543579704,2.20532848250502,0.720082773267222,-1.45440109403371,6.60670170155271,2.27036345146026,3.9183170772084,1.28376680491864,-1.7194621466172,2.0103463912746,0.439380141301697,-1.87802254499049,-5.03745298950084,3.7812641177748,-0.932086547754409,0.075656599888802,7.39960180587185,1.06286882623759,-3.76140741103099,-2.76159787869378,2.47160928471348,1.0087788932057,6.06498171949434,5.70632875904529,4.64902388442113,4.67129327347389,0.775929914986676,6.68280990175533,0.264010907768906,5.76816040044659,4.25865600810474,0.592909701303014,5.57255766724678,7.47667389996714,1.05181370436918,13.0584617332571,6.50272844980455,0.485690588159642,4.7522980674923,10.5255859558274,,,,,,,
Tunisia,TUN,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,,,,,,,,,,,6.80908376655831,6.51205454303314,6.17095602428875,6.61985690014193,5.53596408353984,5.82986214515526,7.94350789237313,8.47462426829731,8.99545785326264,9.23700273787684,9.43993994067583,9.39882693878442,9.91292195510413,10.4591580080041,11.0261575602575,11.9596741633084,12.9864086492874,12.537267264813,11.7044847873957,11.1835604724939,10.8067430532444,10.8305818542769,18.1798381152423,18.6717085468543,18.5668893411427,18.2835009118553,18.060504057164,16.8817804896709,16.9558945540863,16.5251263258828,16.0752291128104,15.325824620629,15.8206123285557,15.5139825330171,15.3060944941083,15.4783619436771,15.5249860564972,15.6552822844207,15.3488059328262,15.4452482093337,15.49131329479,16.3880922133231,17.0194172526817,14.9152501298613,11.3439179876472,8.53883200488234,5.6901519880736,3.20956112732847,1.33882795243474,1.41034613587487,
Tunisia,TUN,Medium and high-tech Industry (including construction) (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.38861963768648,11.0914032125852,10.7868579014703,12.128658723975,13.3552299929577,16.7276338136068,17.4069098827743,18.126255243118,19.3428258488499,19.5111453425154,19.5770506162798,20.2943808671478,21.1236568930978,9.67000521558063,9.59805422496817,9.82947796734784,9.3229628765068,26.4909847434119,7.17452169855343,7.04139486679266,7.47102020998968,24.2475031740874,26.1477664788262,25.9214077633867,25.8581407307647,25.0524775063573,27.5702162347793,27.5702162273353,27.5702162432819,,
Tunisia,TUN,"Manufacturing, value added (current US$)",NV.IND.MANF.CD,,,,,,80190476.1904762,84190476.1904762,87809523.8095238,99428571.4285714,114857142.857143,120952380.952381,145917001.338688,212953259.274785,254269449.71537,353264604.810997,392990305.741984,471781716.41791,539160839.160839,660259490.629505,833456334.563346,1030624845.6409,1000202511.13811,904181479.600474,1183117265.76311,1225154479.91761,1269502696.22528,1421914357.68262,1463617714.49258,1699580321.75332,1713473085.43137,2075454545.45455,2215978260.86957,2561849841.70059,2512503736.17615,2888098062.47529,3419477635.61383,3589993836.03863,3470114838.593,3631860894.00193,3785112122.7449,3469176333.26038,3668311670.25787,3825842301.47007,4332402017.85021,4891930951.42513,5105672884.23,5389631855.74756,6458404869.67379,8137245353.46157,7314818929.12686,7280934749.19659,7605838897.57068,7317433894.61553,7375804763.95642,7412593508.86493,6593902936.37847,6237737430.1676,6085822931.30528,6057372775.69987,5722726962.92257,
